id,quarter,months,partial,qtd_return,as_of
iEQSTMT,2025Q2,3,0,0.144106,2026-07
iEQSTMT,2025Q3,3,0,0.080836,2026-07
iEQSTMT,2025Q4,3,0,0.022004,2026-07
iEQSTMT,2026Q1,3,0,-0.026689,2026-07
iEQSTMT,2026Q2,3,0,0.300903,2026-07
iEQSTMT,2026Q3,1,1,-0.0815,2026-07
iEVD,2000Q1,3,0,0.104011,2026-07
iEVD,2000Q2,3,0,-0.013821,2026-07
iEVD,2000Q3,3,0,0.042664,2026-07
iEVD,2000Q4,3,0,0.00748,2026-07
iEVD,2001Q1,3,0,0.057792,2026-07
iEVD,2001Q2,3,0,0.041532,2026-07
iEVD,2001Q3,3,0,-0.003992,2026-07
iEVD,2001Q4,3,0,0.041306,2026-07
iEVD,2002Q1,3,0,0.03025,2026-07
iEVD,2002Q2,3,0,-0.009841,2026-07
iEVD,2002Q3,3,0,-0.03472,2026-07
iEVD,2002Q4,3,0,0.017163,2026-07
iEVD,2003Q1,3,0,0.041542,2026-07
iEVD,2003Q2,3,0,0.108711,2026-07
iEVD,2003Q3,3,0,0.050321,2026-07
iEVD,2003Q4,3,0,0.091474,2026-07
iEVD,2004Q1,3,0,0.054465,2026-07
iEVD,2004Q2,3,0,0.019543,2026-07
iEVD,2004Q3,3,0,0.01988,2026-07
iEVD,2004Q4,3,0,0.098573,2026-07
iEVD,2005Q1,3,0,0.026813,2026-07
iEVD,2005Q2,3,0,0.002577,2026-07
iEVD,2005Q3,3,0,0.048495,2026-07
iEVD,2005Q4,3,0,-0.000718,2026-07
iEVD,2006Q1,3,0,0.060717,2026-07
iEVD,2006Q2,3,0,0.010315,2026-07
iEVD,2006Q3,3,0,0.012631,2026-07
iEVD,2006Q4,3,0,0.061099,2026-07
iEVD,2007Q1,3,0,0.074024,2026-07
iEVD,2007Q2,3,0,0.057469,2026-07
iEVD,2007Q3,3,0,0.015841,2026-07
iEVD,2007Q4,3,0,0.026402,2026-07
iEVD,2008Q1,3,0,-0.021997,2026-07
iEVD,2008Q2,3,0,0.026652,2026-07
iEVD,2008Q3,3,0,-0.106972,2026-07
iEVD,2008Q4,3,0,-0.110398,2026-07
iEVD,2009Q1,3,0,0.030573,2026-07
iEVD,2009Q2,3,0,0.121732,2026-07
iEVD,2009Q3,3,0,0.112469,2026-07
iEVD,2009Q4,3,0,0.062536,2026-07
iEVD,2010Q1,3,0,0.05644,2026-07
iEVD,2010Q2,3,0,-0.022654,2026-07
iEVD,2010Q3,3,0,0.041833,2026-07
iEVD,2010Q4,3,0,0.050629,2026-07
iEVD,2011Q1,3,0,0.036898,2026-07
iEVD,2011Q2,3,0,-0.012747,2026-07
iEVD,2011Q3,3,0,-0.09867,2026-07
iEVD,2011Q4,3,0,0.026837,2026-07
iEVD,2012Q1,3,0,0.07559,2026-07
iEVD,2012Q2,3,0,-0.025956,2026-07
iEVD,2012Q3,3,0,0.031993,2026-07
iEVD,2012Q4,3,0,0.038993,2026-07
iEVD,2013Q1,3,0,0.04898,2026-07
iEVD,2013Q2,3,0,0.024986,2026-07
iEVD,2013Q3,3,0,0.03976,2026-07
iEVD,2013Q4,3,0,0.057257,2026-07
iEVD,2014Q1,3,0,0.034801,2026-07
iEVD,2014Q2,3,0,0.028185,2026-07
iEVD,2014Q3,3,0,-0.013824,2026-07
iEVD,2014Q4,3,0,-0.009949,2026-07
iEVD,2015Q1,3,0,0.032262,2026-07
iEVD,2015Q2,3,0,0.0057,2026-07
iEVD,2015Q3,3,0,-0.055085,2026-07
iEVD,2015Q4,3,0,0.00353,2026-07
iEVD,2016Q1,3,0,-0.019831,2026-07
iEVD,2016Q2,3,0,0.010926,2026-07
iEVD,2016Q3,3,0,0.045822,2026-07
iEVD,2016Q4,3,0,0.023244,2026-07
iEVD,2017Q1,3,0,0.033129,2026-07
iEVD,2017Q2,3,0,0.025491,2026-07
iEVD,2017Q3,3,0,0.017363,2026-07
iEVD,2017Q4,3,0,0.021613,2026-07
iEVD,2018Q1,3,0,-0.002614,2026-07
iEVD,2018Q2,3,0,0.023249,2026-07
iEVD,2018Q3,3,0,0.000798,2026-07
iEVD,2018Q4,3,0,-0.045793,2026-07
iEVD,2019Q1,3,0,0.053682,2026-07
iEVD,2019Q2,3,0,0.014327,2026-07
iEVD,2019Q3,3,0,-0.007107,2026-07
iEVD,2019Q4,3,0,0.037422,2026-07
iEVD,2020Q1,3,0,-0.117126,2026-07
iEVD,2020Q2,3,0,0.101122,2026-07
iEVD,2020Q3,3,0,0.044096,2026-07
iEVD,2020Q4,3,0,0.143328,2026-07
iEVD,2021Q1,3,0,0.059134,2026-07
iEVD,2021Q2,3,0,0.036948,2026-07
iEVD,2021Q3,3,0,-0.001101,2026-07
iEVD,2021Q4,3,0,0.006831,2026-07
iEVD,2022Q1,3,0,-0.012996,2026-07
iEVD,2022Q2,3,0,-0.062418,2026-07
iEVD,2022Q3,3,0,-0.004792,2026-07
iEVD,2022Q4,3,0,0.028348,2026-07
iEVD,2023Q1,3,0,0.013078,2026-07
iEVD,2023Q2,3,0,0.004987,2026-07
iEVD,2023Q3,3,0,0.014008,2026-07
iEVD,2023Q4,3,0,0.038442,2026-07
iEVD,2024Q1,3,0,0.033538,2026-07
iEVD,2024Q2,3,0,0.00666,2026-07
iEVD,2024Q3,3,0,0.038361,2026-07
iEVD,2024Q4,3,0,0.023017,2026-07
iEVD,2025Q1,3,0,-0.007826,2026-07
iEVD,2025Q2,3,0,0.064506,2026-07
iEVD,2025Q3,3,0,0.047533,2026-07
iEVD,2025Q4,3,0,0.02342,2026-07
iEVD,2026Q1,3,0,-0.001849,2026-07
iEVD,2026Q2,3,0,0.083935,2026-07
iEVD,2026Q3,1,1,-0.0114,2026-07
iEVDESS,2000Q1,3,0,0.274291,2026-07
iEVDESS,2000Q2,3,0,0.024557,2026-07
iEVDESS,2000Q3,3,0,0.064188,2026-07
iEVDESS,2000Q4,3,0,0.038067,2026-07
iEVDESS,2001Q1,3,0,0.052984,2026-07
iEVDESS,2001Q2,3,0,0.054425,2026-07
iEVDESS,2001Q3,3,0,-0.039325,2026-07
iEVDESS,2001Q4,3,0,0.056584,2026-07
iEVDESS,2002Q1,3,0,-0.021072,2026-07
iEVDESS,2002Q2,3,0,-0.034463,2026-07
iEVDESS,2002Q3,3,0,-0.034829,2026-07
iEVDESS,2002Q4,3,0,0.01978,2026-07
iEVDESS,2003Q1,3,0,0.048652,2026-07
iEVDESS,2003Q2,3,0,0.109117,2026-07
iEVDESS,2003Q3,3,0,0.049684,2026-07
iEVDESS,2003Q4,3,0,0.101263,2026-07
iEVDESS,2004Q1,3,0,0.07261,2026-07
iEVDESS,2004Q2,3,0,0.024866,2026-07
iEVDESS,2004Q3,3,0,0.01775,2026-07
iEVDESS,2004Q4,3,0,0.096198,2026-07
iEVDESS,2005Q1,3,0,0.028259,2026-07
iEVDESS,2005Q2,3,0,0.009407,2026-07
iEVDESS,2005Q3,3,0,0.102522,2026-07
iEVDESS,2005Q4,3,0,0.009968,2026-07
iEVDESS,2006Q1,3,0,0.043306,2026-07
iEVDESS,2006Q2,3,0,0.004093,2026-07
iEVDESS,2006Q3,3,0,0.002865,2026-07
iEVDESS,2006Q4,3,0,0.06176,2026-07
iEVDESS,2007Q1,3,0,0.065441,2026-07
iEVDESS,2007Q2,3,0,0.058229,2026-07
iEVDESS,2007Q3,3,0,0.010054,2026-07
iEVDESS,2007Q4,3,0,0.010512,2026-07
iEVDESS,2008Q1,3,0,-0.008422,2026-07
iEVDESS,2008Q2,3,0,0.05073,2026-07
iEVDESS,2008Q3,3,0,-0.08871,2026-07
iEVDESS,2008Q4,3,0,-0.053053,2026-07
iEVDESS,2009Q1,3,0,0.062899,2026-07
iEVDESS,2009Q2,3,0,0.148873,2026-07
iEVDESS,2009Q3,3,0,0.131569,2026-07
iEVDESS,2009Q4,3,0,0.066544,2026-07
iEVDESS,2010Q1,3,0,0.059319,2026-07
iEVDESS,2010Q2,3,0,-0.034635,2026-07
iEVDESS,2010Q3,3,0,0.056131,2026-07
iEVDESS,2010Q4,3,0,0.112512,2026-07
iEVDESS,2011Q1,3,0,0.053185,2026-07
iEVDESS,2011Q2,3,0,-0.015355,2026-07
iEVDESS,2011Q3,3,0,-0.079102,2026-07
iEVDESS,2011Q4,3,0,0.023537,2026-07
iEVDESS,2012Q1,3,0,0.071289,2026-07
iEVDESS,2012Q2,3,0,-0.014161,2026-07
iEVDESS,2012Q3,3,0,0.035112,2026-07
iEVDESS,2012Q4,3,0,0.03457,2026-07
iEVDESS,2013Q1,3,0,0.064507,2026-07
iEVDESS,2013Q2,3,0,0.025802,2026-07
iEVDESS,2013Q3,3,0,0.047122,2026-07
iEVDESS,2013Q4,3,0,0.05683,2026-07
iEVDESS,2014Q1,3,0,0.035431,2026-07
iEVDESS,2014Q2,3,0,0.028261,2026-07
iEVDESS,2014Q3,3,0,-0.018041,2026-07
iEVDESS,2014Q4,3,0,-0.012258,2026-07
iEVDESS,2015Q1,3,0,0.048506,2026-07
iEVDESS,2015Q2,3,0,0.004821,2026-07
iEVDESS,2015Q3,3,0,-0.070033,2026-07
iEVDESS,2015Q4,3,0,0.000832,2026-07
iEVDESS,2016Q1,3,0,-0.029768,2026-07
iEVDESS,2016Q2,3,0,0.012253,2026-07
iEVDESS,2016Q3,3,0,0.055655,2026-07
iEVDESS,2016Q4,3,0,0.031307,2026-07
iEVDESS,2017Q1,3,0,0.034233,2026-07
iEVDESS,2017Q2,3,0,0.025906,2026-07
iEVDESS,2017Q3,3,0,0.023682,2026-07
iEVDESS,2017Q4,3,0,0.036036,2026-07
iEVDESS,2018Q1,3,0,-0.000628,2026-07
iEVDESS,2018Q2,3,0,0.037539,2026-07
iEVDESS,2018Q3,3,0,0.010527,2026-07
iEVDESS,2018Q4,3,0,-0.083285,2026-07
iEVDESS,2019Q1,3,0,0.057359,2026-07
iEVDESS,2019Q2,3,0,0.026077,2026-07
iEVDESS,2019Q3,3,0,0.011121,2026-07
iEVDESS,2019Q4,3,0,0.039484,2026-07
iEVDESS,2020Q1,3,0,-0.110677,2026-07
iEVDESS,2020Q2,3,0,0.121498,2026-07
iEVDESS,2020Q3,3,0,0.058499,2026-07
iEVDESS,2020Q4,3,0,0.161844,2026-07
iEVDESS,2021Q1,3,0,0.070105,2026-07
iEVDESS,2021Q2,3,0,0.017284,2026-07
iEVDESS,2021Q3,3,0,-0.007396,2026-07
iEVDESS,2021Q4,3,0,0.001659,2026-07
iEVDESS,2022Q1,3,0,-0.034959,2026-07
iEVDESS,2022Q2,3,0,-0.105817,2026-07
iEVDESS,2022Q3,3,0,-0.018514,2026-07
iEVDESS,2022Q4,3,0,0.047563,2026-07
iEVDESS,2023Q1,3,0,0.025245,2026-07
iEVDESS,2023Q2,3,0,0.017879,2026-07
iEVDESS,2023Q3,3,0,0.019871,2026-07
iEVDESS,2023Q4,3,0,0.058747,2026-07
iEVDESS,2024Q1,3,0,0.044986,2026-07
iEVDESS,2024Q2,3,0,-0.003451,2026-07
iEVDESS,2024Q3,3,0,0.038639,2026-07
iEVDESS,2024Q4,3,0,0.009583,2026-07
iEVDESS,2025Q1,3,0,-0.003773,2026-07
iEVDESS,2025Q2,3,0,0.061677,2026-07
iEVDESS,2025Q3,3,0,0.024881,2026-07
iEVDESS,2025Q4,3,0,0.028464,2026-07
iEVDESS,2026Q1,3,0,-0.00896,2026-07
iEVDESS,2026Q2,3,0,0.090864,2026-07
iEVDESS,2026Q3,1,1,0.0068,2026-07
iEVDMER,2000Q1,3,0,0.047709,2026-07
iEVDMER,2000Q2,3,0,0.106039,2026-07
iEVDMER,2000Q3,3,0,0.043308,2026-07
iEVDMER,2000Q4,3,0,0.037105,2026-07
iEVDMER,2001Q1,3,0,0.011131,2026-07
iEVDMER,2001Q2,3,0,0.002399,2026-07
iEVDMER,2001Q3,3,0,0.017932,2026-07
iEVDMER,2001Q4,3,0,0.001794,2026-07
iEVDMER,2002Q1,3,0,0.046029,2026-07
iEVDMER,2002Q2,3,0,0.00711,2026-07
iEVDMER,2002Q3,3,0,7.7e-05,2026-07
iEVDMER,2002Q4,3,0,0.007812,2026-07
iEVDMER,2003Q1,3,0,0.026788,2026-07
iEVDMER,2003Q2,3,0,0.113044,2026-07
iEVDMER,2003Q3,3,0,0.04591,2026-07
iEVDMER,2003Q4,3,0,0.045046,2026-07
iEVDMER,2004Q1,3,0,0.034306,2026-07
iEVDMER,2004Q2,3,0,-0.0177,2026-07
iEVDMER,2004Q3,3,0,0.015794,2026-07
iEVDMER,2004Q4,3,0,0.093099,2026-07
iEVDMER,2005Q1,3,0,-0.003706,2026-07
iEVDMER,2005Q2,3,0,0.02201,2026-07
iEVDMER,2005Q3,3,0,0.024136,2026-07
iEVDMER,2005Q4,3,0,-0.004397,2026-07
iEVDMER,2006Q1,3,0,0.058432,2026-07
iEVDMER,2006Q2,3,0,0.051789,2026-07
iEVDMER,2006Q3,3,0,0.018256,2026-07
iEVDMER,2006Q4,3,0,0.082464,2026-07
iEVDMER,2007Q1,3,0,0.199695,2026-07
iEVDMER,2007Q2,3,0,0.095804,2026-07
iEVDMER,2007Q3,3,0,0.139432,2026-07
iEVDMER,2007Q4,3,0,0.049328,2026-07
iEVDMER,2008Q1,3,0,0.056364,2026-07
iEVDMER,2008Q2,3,0,0.020101,2026-07
iEVDMER,2008Q3,3,0,-0.028558,2026-07
iEVDMER,2008Q4,3,0,0.050039,2026-07
iEVDMER,2009Q1,3,0,-0.000374,2026-07
iEVDMER,2009Q2,3,0,0.00831,2026-07
iEVDMER,2009Q3,3,0,0.026089,2026-07
iEVDMER,2009Q4,3,0,0.028141,2026-07
iEVDMER,2010Q1,3,0,0.050473,2026-07
iEVDMER,2010Q2,3,0,-0.032856,2026-07
iEVDMER,2010Q3,3,0,0.065299,2026-07
iEVDMER,2010Q4,3,0,0.060337,2026-07
iEVDMER,2011Q1,3,0,0.041294,2026-07
iEVDMER,2011Q2,3,0,-0.002731,2026-07
iEVDMER,2011Q3,3,0,-0.112378,2026-07
iEVDMER,2011Q4,3,0,0.024466,2026-07
iEVDMER,2012Q1,3,0,0.047337,2026-07
iEVDMER,2012Q2,3,0,-0.014954,2026-07
iEVDMER,2012Q3,3,0,0.0083,2026-07
iEVDMER,2012Q4,3,0,0.023685,2026-07
iEVDMER,2013Q1,3,0,0.034991,2026-07
iEVDMER,2013Q2,3,0,0.010694,2026-07
iEVDMER,2013Q3,3,0,0.0363,2026-07
iEVDMER,2013Q4,3,0,0.031216,2026-07
iEVDMER,2014Q1,3,0,0.013887,2026-07
iEVDMER,2014Q2,3,0,0.036302,2026-07
iEVDMER,2014Q3,3,0,0.002887,2026-07
iEVDMER,2014Q4,3,0,-0.01755,2026-07
iEVDMER,2015Q1,3,0,0.040229,2026-07
iEVDMER,2015Q2,3,0,0.023144,2026-07
iEVDMER,2015Q3,3,0,-0.027446,2026-07
iEVDMER,2015Q4,3,0,0.041325,2026-07
iEVDMER,2016Q1,3,0,-0.006105,2026-07
iEVDMER,2016Q2,3,0,-0.024937,2026-07
iEVDMER,2016Q3,3,0,0.03353,2026-07
iEVDMER,2016Q4,3,0,0.004242,2026-07
iEVDMER,2017Q1,3,0,0.011807,2026-07
iEVDMER,2017Q2,3,0,0.036766,2026-07
iEVDMER,2017Q3,3,0,-0.00903,2026-07
iEVDMER,2017Q4,3,0,-0.008735,2026-07
iEVDMER,2018Q1,3,0,-0.017161,2026-07
iEVDMER,2018Q2,3,0,0.048706,2026-07
iEVDMER,2018Q3,3,0,-0.000567,2026-07
iEVDMER,2018Q4,3,0,0.002017,2026-07
iEVDMER,2019Q1,3,0,0.042501,2026-07
iEVDMER,2019Q2,3,0,0.00535,2026-07
iEVDMER,2019Q3,3,0,0.01709,2026-07
iEVDMER,2019Q4,3,0,0.033744,2026-07
iEVDMER,2020Q1,3,0,-0.112237,2026-07
iEVDMER,2020Q2,3,0,0.080509,2026-07
iEVDMER,2020Q3,3,0,0.012937,2026-07
iEVDMER,2020Q4,3,0,0.090039,2026-07
iEVDMER,2021Q1,3,0,0.030183,2026-07
iEVDMER,2021Q2,3,0,0.025953,2026-07
iEVDMER,2021Q3,3,0,-0.00141,2026-07
iEVDMER,2021Q4,3,0,0.031662,2026-07
iEVDMER,2022Q1,3,0,0.010271,2026-07
iEVDMER,2022Q2,3,0,-0.046154,2026-07
iEVDMER,2022Q3,3,0,0.022223,2026-07
iEVDMER,2022Q4,3,0,0.031994,2026-07
iEVDMER,2023Q1,3,0,-0.014929,2026-07
iEVDMER,2023Q2,3,0,-0.017834,2026-07
iEVDMER,2023Q3,3,0,0.032573,2026-07
iEVDMER,2023Q4,3,0,0.038338,2026-07
iEVDMER,2024Q1,3,0,0.009206,2026-07
iEVDMER,2024Q2,3,0,0.002962,2026-07
iEVDMER,2024Q3,3,0,0.028417,2026-07
iEVDMER,2024Q4,3,0,0.013217,2026-07
iEVDMER,2025Q1,3,0,0.001187,2026-07
iEVDMER,2025Q2,3,0,0.042161,2026-07
iEVDMER,2025Q3,3,0,0.031911,2026-07
iEVDMER,2025Q4,3,0,0.023669,2026-07
iEVDMER,2026Q1,3,0,0.00524,2026-07
iEVDMER,2026Q2,3,0,0.034165,2026-07
iEVDMER,2026Q3,1,1,0.0021,2026-07
iEVDMEV,2000Q1,3,0,0.098647,2026-07
iEVDMEV,2000Q2,3,0,-0.017782,2026-07
iEVDMEV,2000Q3,3,0,0.041734,2026-07
iEVDMEV,2000Q4,3,0,0.005676,2026-07
iEVDMEV,2001Q1,3,0,0.059042,2026-07
iEVDMEV,2001Q2,3,0,0.04174,2026-07
iEVDMEV,2001Q3,3,0,-0.002988,2026-07
iEVDMEV,2001Q4,3,0,0.041608,2026-07
iEVDMEV,2002Q1,3,0,0.031894,2026-07
iEVDMEV,2002Q2,3,0,-0.009339,2026-07
iEVDMEV,2002Q3,3,0,-0.035414,2026-07
iEVDMEV,2002Q4,3,0,0.017138,2026-07
iEVDMEV,2003Q1,3,0,0.041822,2026-07
iEVDMEV,2003Q2,3,0,0.108223,2026-07
iEVDMEV,2003Q3,3,0,0.050733,2026-07
iEVDMEV,2003Q4,3,0,0.093721,2026-07
iEVDMEV,2004Q1,3,0,0.053935,2026-07
iEVDMEV,2004Q2,3,0,0.021223,2026-07
iEVDMEV,2004Q3,3,0,0.020383,2026-07
iEVDMEV,2004Q4,3,0,0.099216,2026-07
iEVDMEV,2005Q1,3,0,0.028441,2026-07
iEVDMEV,2005Q2,3,0,0.000833,2026-07
iEVDMEV,2005Q3,3,0,0.044786,2026-07
iEVDMEV,2005Q4,3,0,-0.001602,2026-07
iEVDMEV,2006Q1,3,0,0.06166,2026-07
iEVDMEV,2006Q2,3,0,0.009312,2026-07
iEVDMEV,2006Q3,3,0,0.012934,2026-07
iEVDMEV,2006Q4,3,0,0.060366,2026-07
iEVDMEV,2007Q1,3,0,0.071179,2026-07
iEVDMEV,2007Q2,3,0,0.056201,2026-07
iEVDMEV,2007Q3,3,0,0.012996,2026-07
iEVDMEV,2007Q4,3,0,0.026621,2026-07
iEVDMEV,2008Q1,3,0,-0.024878,2026-07
iEVDMEV,2008Q2,3,0,0.025225,2026-07
iEVDMEV,2008Q3,3,0,-0.11029,2026-07
iEVDMEV,2008Q4,3,0,-0.118072,2026-07
iEVDMEV,2009Q1,3,0,0.028734,2026-07
iEVDMEV,2009Q2,3,0,0.122193,2026-07
iEVDMEV,2009Q3,3,0,0.113006,2026-07
iEVDMEV,2009Q4,3,0,0.063175,2026-07
iEVDMEV,2010Q1,3,0,0.056324,2026-07
iEVDMEV,2010Q2,3,0,-0.021256,2026-07
iEVDMEV,2010Q3,3,0,0.039919,2026-07
iEVDMEV,2010Q4,3,0,0.045069,2026-07
iEVDMEV,2011Q1,3,0,0.035059,2026-07
iEVDMEV,2011Q2,3,0,-0.012834,2026-07
iEVDMEV,2011Q3,3,0,-0.100173,2026-07
iEVDMEV,2011Q4,3,0,0.027312,2026-07
iEVDMEV,2012Q1,3,0,0.077466,2026-07
iEVDMEV,2012Q2,3,0,-0.02765,2026-07
iEVDMEV,2012Q3,3,0,0.032713,2026-07
iEVDMEV,2012Q4,3,0,0.040125,2026-07
iEVDMEV,2013Q1,3,0,0.04805,2026-07
iEVDMEV,2013Q2,3,0,0.025483,2026-07
iEVDMEV,2013Q3,3,0,0.039148,2026-07
iEVDMEV,2013Q4,3,0,0.058708,2026-07
iEVDMEV,2014Q1,3,0,0.036756,2026-07
iEVDMEV,2014Q2,3,0,0.027367,2026-07
iEVDMEV,2014Q3,3,0,-0.014917,2026-07
iEVDMEV,2014Q4,3,0,-0.009014,2026-07
iEVDMEV,2015Q1,3,0,0.029696,2026-07
iEVDMEV,2015Q2,3,0,0.004199,2026-07
iEVDMEV,2015Q3,3,0,-0.055849,2026-07
iEVDMEV,2015Q4,3,0,0.000681,2026-07
iEVDMEV,2016Q1,3,0,-0.019815,2026-07
iEVDMEV,2016Q2,3,0,0.013812,2026-07
iEVDMEV,2016Q3,3,0,0.045816,2026-07
iEVDMEV,2016Q4,3,0,0.023889,2026-07
iEVDMEV,2017Q1,3,0,0.035784,2026-07
iEVDMEV,2017Q2,3,0,0.024172,2026-07
iEVDMEV,2017Q3,3,0,0.020201,2026-07
iEVDMEV,2017Q4,3,0,0.02398,2026-07
iEVDMEV,2018Q1,3,0,-0.000791,2026-07
iEVDMEV,2018Q2,3,0,0.018285,2026-07
iEVDMEV,2018Q3,3,0,-3e-06,2026-07
iEVDMEV,2018Q4,3,0,-0.04807,2026-07
iEVDMEV,2019Q1,3,0,0.055028,2026-07
iEVDMEV,2019Q2,3,0,0.014318,2026-07
iEVDMEV,2019Q3,3,0,-0.012677,2026-07
iEVDMEV,2019Q4,3,0,0.037726,2026-07
iEVDMEV,2020Q1,3,0,-0.118602,2026-07
iEVDMEV,2020Q2,3,0,0.102585,2026-07
iEVDMEV,2020Q3,3,0,0.047855,2026-07
iEVDMEV,2020Q4,3,0,0.150453,2026-07
iEVDMEV,2021Q1,3,0,0.062867,2026-07
iEVDMEV,2021Q2,3,0,0.040037,2026-07
iEVDMEV,2021Q3,3,0,-0.000508,2026-07
iEVDMEV,2021Q4,3,0,0.003456,2026-07
iEVDMEV,2022Q1,3,0,-0.014996,2026-07
iEVDMEV,2022Q2,3,0,-0.061742,2026-07
iEVDMEV,2022Q3,3,0,-0.008116,2026-07
iEVDMEV,2022Q4,3,0,0.026105,2026-07
iEVDMEV,2023Q1,3,0,0.016783,2026-07
iEVDMEV,2023Q2,3,0,0.007802,2026-07
iEVDMEV,2023Q3,3,0,0.010307,2026-07
iEVDMEV,2023Q4,3,0,0.036596,2026-07
iEVDMEV,2024Q1,3,0,0.037428,2026-07
iEVDMEV,2024Q2,3,0,0.008454,2026-07
iEVDMEV,2024Q3,3,0,0.040416,2026-07
iEVDMEV,2024Q4,3,0,0.026391,2026-07
iEVDMEV,2025Q1,3,0,-0.010252,2026-07
iEVDMEV,2025Q2,3,0,0.069065,2026-07
iEVDMEV,2025Q3,3,0,0.053215,2026-07
iEVDMEV,2025Q4,3,0,0.022777,2026-07
iEVDMEV,2026Q1,3,0,-0.002761,2026-07
iEVDMEV,2026Q2,3,0,0.09703,2026-07
iEVDMEV,2026Q3,1,1,-0.0187,2026-07
iGBM,2000Q1,3,0,0.00089,2026-07
iGBM,2000Q2,3,0,0.013236,2026-07
iGBM,2000Q3,3,0,-0.047278,2026-07
iGBM,2000Q4,3,0,0.077719,2026-07
iGBM,2001Q1,3,0,0.080042,2026-07
iGBM,2001Q2,3,0,-0.012771,2026-07
iGBM,2001Q3,3,0,0.091213,2026-07
iGBM,2001Q4,3,0,0.00225,2026-07
iGBM,2002Q1,3,0,0.006293,2026-07
iGBM,2002Q2,3,0,0.127449,2026-07
iGBM,2002Q3,3,0,0.058556,2026-07
iGBM,2002Q4,3,0,0.021,2026-07
iGBM,2003Q1,3,0,0.048327,2026-07
iGBM,2003Q2,3,0,0.06082,2026-07
iGBM,2003Q3,3,0,-0.006547,2026-07
iGBM,2003Q4,3,0,0.079573,2026-07
iGBM,2004Q1,3,0,0.053639,2026-07
iGBM,2004Q2,3,0,-0.0451,2026-07
iGBM,2004Q3,3,0,-0.003811,2026-07
iGBM,2004Q4,3,0,0.069077,2026-07
iGBM,2005Q1,3,0,0.006149,2026-07
iGBM,2005Q2,3,0,0.026932,2026-07
iGBM,2005Q3,3,0,0.01068,2026-07
iGBM,2005Q4,3,0,0.019917,2026-07
iGBM,2006Q1,3,0,0.037832,2026-07
iGBM,2006Q2,3,0,0.008512,2026-07
iGBM,2006Q3,3,0,-0.014241,2026-07
iGBM,2006Q4,3,0,0.045344,2026-07
iGBM,2007Q1,3,0,0.003748,2026-07
iGBM,2007Q2,3,0,0.078342,2026-07
iGBM,2007Q3,3,0,-0.034713,2026-07
iGBM,2007Q4,3,0,0.038674,2026-07
iGBM,2008Q1,3,0,0.04939,2026-07
iGBM,2008Q2,3,0,0.016673,2026-07
iGBM,2008Q3,3,0,-0.052177,2026-07
iGBM,2008Q4,3,0,0.037383,2026-07
iGBM,2009Q1,3,0,0.017453,2026-07
iGBM,2009Q2,3,0,0.032811,2026-07
iGBM,2009Q3,3,0,0.080089,2026-07
iGBM,2009Q4,3,0,0.021994,2026-07
iGBM,2010Q1,3,0,0.026957,2026-07
iGBM,2010Q2,3,0,0.020466,2026-07
iGBM,2010Q3,3,0,0.052845,2026-07
iGBM,2010Q4,3,0,0.047508,2026-07
iGBM,2011Q1,3,0,0.008993,2026-07
iGBM,2011Q2,3,0,0.008817,2026-07
iGBM,2011Q3,3,0,0.014099,2026-07
iGBM,2011Q4,3,0,0.009069,2026-07
iGBM,2012Q1,3,0,0.03059,2026-07
iGBM,2012Q2,3,0,-0.012893,2026-07
iGBM,2012Q3,3,0,0.03403,2026-07
iGBM,2012Q4,3,0,0.016754,2026-07
iGBM,2013Q1,3,0,0.035396,2026-07
iGBM,2013Q2,3,0,0.000135,2026-07
iGBM,2013Q3,3,0,0.001066,2026-07
iGBM,2013Q4,3,0,0.041415,2026-07
iGBM,2014Q1,3,0,-0.001979,2026-07
iGBM,2014Q2,3,0,0.019798,2026-07
iGBM,2014Q3,3,0,0.03279,2026-07
iGBM,2014Q4,3,0,0.04138,2026-07
iGBM,2015Q1,3,0,0.049853,2026-07
iGBM,2015Q2,3,0,-0.033176,2026-07
iGBM,2015Q3,3,0,0.009645,2026-07
iGBM,2015Q4,3,0,-0.001466,2026-07
iGBM,2016Q1,3,0,0.012626,2026-07
iGBM,2016Q2,3,0,0.013765,2026-07
iGBM,2016Q3,3,0,-0.00022,2026-07
iGBM,2016Q4,3,0,0.023971,2026-07
iGBM,2017Q1,3,0,-0.00224,2026-07
iGBM,2017Q2,3,0,-0.018317,2026-07
iGBM,2017Q3,3,0,0.015141,2026-07
iGBM,2017Q4,3,0,0.015086,2026-07
iGBM,2018Q1,3,0,0.001163,2026-07
iGBM,2018Q2,3,0,-0.000219,2026-07
iGBM,2018Q3,3,0,-0.002141,2026-07
iGBM,2018Q4,3,0,-0.018426,2026-07
iGBM,2019Q1,3,0,0.019295,2026-07
iGBM,2019Q2,3,0,0.022713,2026-07
iGBM,2019Q3,3,0,0.009317,2026-07
iGBM,2019Q4,3,0,0.003283,2026-07
iGBM,2020Q1,3,0,-0.0455,2026-07
iGBM,2020Q2,3,0,0.030073,2026-07
iGBM,2020Q3,3,0,0.019687,2026-07
iGBM,2020Q4,3,0,0.045982,2026-07
iGBM,2021Q1,3,0,0.025393,2026-07
iGBM,2021Q2,3,0,0.017223,2026-07
iGBM,2021Q3,3,0,-0.002235,2026-07
iGBM,2021Q4,3,0,0.002627,2026-07
iGBM,2022Q1,3,0,0.05891,2026-07
